system	repo_root	relative_path	material_family	bytes	sha256	git_head	git_state	authority_class	reuse_scope	modern_finance_contamination	source_rights_status	v3_overlap	notes
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep01-07_gpt.md	qrp	20448	84594f2f4d19d906ef9b9206bbaf089f6a839bb3f3f064a14845461bd3f4fff5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep08-14_claude.md	qrp	16687	9406c4aceef8adc11068f323bae5941a3e653072cd0fe00eed127aed86e98606	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep08-14_gpt.md	qrp	19054	66ef51aa9c00330e5f8547bf379526f2eae2a2305a4d8ab3fdf824ddbcaa5907	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep15-21_claude.md	qrp	20136	8e1720171eaf65c1381c5974e61d3953dda7270912d3457a1e193d9fe007d2df	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep15-21_webcodex.md	qrp	18212	af87301029d4a668fc3659ae69cd44825f4b5b6d9fa63cbb21349335a7ed158c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep22-28_claude.md	qrp	21707	b1216759e34cd02121df81f7ae0a8633af459484d8b0605039bcc1a8eb3b173e	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep22-28_webcodex.md	qrp	18744	1936b200229362364c5422df3e64e6982256376d567e072b0b85bcfd3808fc45	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep29-35_claude.md	qrp	21620	a60997b39dd6cc11ebfdef06edafb593269c25b6c9c9df01dbe580e3b8dd8088	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep29-35_webcodex.md	qrp	20717	b7a30e9cdd3f00cd1cf8d8c24c9fe36d79e03c6cfb85b2b97b89b94353d0f9b3	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep36-42_claude.md	qrp	21669	16a4b7ec3bb521366f6ca6183bb75a10bdf9861bc5d0d1a0e43a66394a29dc36	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep36-42_webcodex.md	qrp	18466	777170542d753daec5d96e83e14c804ba9a79eaf315f7d6f430b14d4662e2c98	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep43-49_claude.md	qrp	21695	1e7bcb55d6709d6179925efeac2e03c2180cd2d246b96fabcf3edd9524bbf041	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep43-49_webcodex.md	qrp	23972	788423e9070676feccec880d60cfe784bfe0de5896606510b0cacbbc8b62166a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep50-56_claude.md	qrp	22945	a17060b86d04dd63457eb5ef44dd78cbd7a0fb09e67d50fab35429503cb07ecd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep50-56_webcodex.md	qrp	17974	04ed22e6682dbc54462f58d9d646cd00e3171ae2e286e8a3bd63f0ccb946bb48	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep57-63_claude.md	qrp	21177	19c5182fc2f60872cf8e6fe9958b9742e0af2151b9a81f87ade361e93efe553e	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep57-63_webcodex.md	qrp	19509	889c73651b737f1951c90831baaf49c1e4aeb9ae5bf2580dd28e4b04888e324c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep64-70_claude.md	qrp	22418	a356d4c10f13c8f6f26a3f402b428ff026e3bfcf38a7ffe17358073a3720c9a6	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep64-70_webcodex.md	qrp	22998	9cd8c96c6c983963d0d9a682605d616226c94745d59a4ba6e74971ee71d2af44	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep71-77_claude.md	qrp	22391	20b904bb2ec6f1c71d56aea01116de5316039d6513aa3115bb5af9047dbeb318	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep71-77_webcodex.md	qrp	20323	28eceda0ce2d83e73563bf8edafdbbe715b23843d02c5a9a0d8a528a09c71959	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep78-84_claude.md	qrp	23014	746fb89c928f9b2da1ba6d44535b54f873deabd7d38666ab4d297857d3628339	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep78-84_webcodex.md	qrp	18145	0c96248ed444d20cf298485256fc4a5acdb3002413b3771e35478f2b66a308da	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep85-91_claude.md	qrp	22715	acb2116135af2ed962eeb15725ea3f5eb512042903120c99e32ea4c8941172ea	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/doksik_ep85-91_webcodex.md	qrp	24141	7b7a11ed0f543533943458a1e369d3da47be06038993a77a64d7c1f434224609	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep01-07_claude.md	qrp	24000	f5d4cb01738bb8bcdfc5939dfd6cd73a41fa9625544c7acc1c34dde6f3edfd80	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep01-07_codex.md	qrp	21514	7c62ac343340502d0f9f35fbd3c40e87c5302888fb87989050dfe2065a74d10d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep08-14_claude.md	qrp	23494	f1ed22aa275e6dddb02af7e14a8ed007248149c0d251a1b5049398dcf7a85b8c	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep08-14_codex.md	qrp	18763	b7ebc5823e83d490912f127ce714497a852c087d4f235dee63994abc520352f5	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep15-21_claude.md	qrp	20837	f1d2ce138c6877f842d228c2ce0e44fa1df5b066945a6c078ef8d5da05bdcddd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep15-21_codex.md	qrp	18054	1b8dec55ac41e2826940c8860b4f273f22b8ec3a473d8230ea90c17d3b66ff8f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep22-28_claude.md	qrp	21349	7e7fad7094f8b93b9acdff345a4d94d9b647177bb7eb793776ed77f3f8c430a4	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep22-28_codex.md	qrp	18367	e2bf7089c095a5971eee594c9cc57471129997586a497c4519c71bdf4bb31765	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep29-35_claude.md	qrp	22100	abe85399f42fb3f6c3fb2f686a0e1059c6711b318448520780f5acee0023c5ec	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep29-35_codex.md	qrp	23922	2d28e1a0d39b7305690406a0ffbefaa20f7b7c73a957d61f8ccd9dde66bb46a0	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	unclear	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep36-42_claude.md	qrp	21348	7fba07061cada195c479c27a38ba1464ee35c8b16cb937ca1db6ad1b9463d993	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep36-42_codex.md	qrp	21641	5b1f4994b6c0957d1526ad0088b7fe62cd33e8f800c71b6f4ea454ba1343a4af	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep43-49_claude.md	qrp	21561	5f99683562dfb24cf61fc3bd305a52d8d58a015fa6657417147643cd403942a8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep43-49_codex.md	qrp	21311	818b3d17c23654976c512b2e675d48de65e78c7e851af3bcb1d2b1d40cb6df5f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep50-56_claude.md	qrp	20629	cb431eec1ca663dc252ddbce133fa0e6ad0788bc352894afa9ca60f75634c5db	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep50-56_codex.md	qrp	19816	5791a3af36983767f07e4a2987fd8b87fc74b8b428b6ef3a0ebd9ff4b706bd06	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep57-63_claude.md	qrp	21589	7a9b1547ae08ba04b78ee3775c9982453130dfc54964f63f7d8d4e5f99b02e54	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/mabeop_ep57-63_codex.md	qrp	21111	319f6698b8852109e31ca3e1c65f2fe8e1ce38e1399a59faa7bb5bf9b9009737	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep01-07_claude.md	qrp	21346	7b5e4a5803ff85a95d8fad2d5bf354705c7be15aa55df1d718b46d577a1eaadc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep01-07_codex.md	qrp	20170	3a36b03d9af30a757e7cb9350cc86ed0d99f0b2a3ed9ba1c2803fd20eeb30fa0	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep08-14_claude.md	qrp	19825	74d6aaecf514d5ff01c8b25be71beb1b2ada5e4548baa94c1ca6c358dcb7b905	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep08-14_codex.md	qrp	23652	d7932edea05a1ece5076594907dcce17270fa97d7fd644ae1ee3132150905268	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep15-21_claude.md	qrp	21108	19dc5c1a60e7f72b2d57582fc86dcda6f84d63cb0ee551b8f30378adead68f8f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep15-21_codex.md	qrp	19230	d0766342c7b76a3ae1bb431697eaf04b40e6fe3a8e4288f427e9a0d6f68523cd	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep22-28_claude.md	qrp	20909	25b1997cdad6f95dec09ce56c96d96c123339b1bea4f3602b8c315247c0321ba	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep22-28_codex.md	qrp	19805	b08759e477cc069d8325ab26629109b1c1c009b69b4f0c7fac1c8ac61a5b24b1	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep29-35_claude.md	qrp	21247	d1c93e2d7deccbd13bbe0e0ce0d300f477f3c8f78ce2423174b2a8a29122f795	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep29-35_codex.md	qrp	22164	c1e9c6b0296a6a1c3c4c98be68736586ee92bd962b909585b1f0334b8eb35f00	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep36-42_claude.md	qrp	22518	cc38172deddf4950014b6838d0f107e71469cdc8f24f0c7252d9e691ccc291f8	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep36-42_codex.md	qrp	19289	5128fbed8485b1c5c1a872b24b687fef8efee7c31ebb0e606479d0d9bad452eb	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep43-49_claude.md	qrp	22209	b975f55b7b0deeb3899c204cf6881656532786b00a5b69dc2b7169a311460925	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep43-49_codex.md	qrp	22802	cede425ece2169baf2fd8db5a93e4bcafb1b029caf481dc65612b1c7fa5f6d2a	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep50-56_claude.md	qrp	23135	7a17d6752cc16d4fdbef9e95ce844fd5804382e087b56a91d1588ff8b9eda4bc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep50-56_codex.md	qrp	18960	ab7175922c998e41d2fab169e2c0dc0d88ec2f5d9d930c58de9898a00a5fe910	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep57-63_claude.md	qrp	23350	07de720269ea9726946c97e3fa7190d1b7ea3eccdb03cae116c620b7a36277da	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	qrp/seooh/raw/yeonbong_ep57-63_codex.md	qrp	18743	ba00abe22b76223b37dd9ff1cadbe09aa0ceaee724a3718c752abc16b331b7cc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	model_run	ineligible	yes	raw_or_excerpt	none	model output, campaign artifact, or execution log
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	render/item_bank.md	render	4864	0ebdda86c366e21cc4e0f004ed61f039aadf9abffa8d78836255ea99edbf687e	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	cross_genre_candidate	no	unclear	none	render card: concrete-object rendering rule independent of finance premise; provenance must be reviewed
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	render/voice_dna/seooh.md	render	3930	24f0a32572be575903e3e2dd2fce09bd21fe79aafab63ae1fa26175e524e5a95	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	cross_genre_candidate	no	unclear	none	author-specific voice card; cross-genre candidate only as a review item, not a transferable voice prescription
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	render/waste_rhythm_bank.md	render	3638	5d5c0b40fc17c63713d733cd1eac6ee25548d363c23815039b0318a6c2359a6f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	bank_card	cross_genre_candidate	no	unclear	none	render card: rhythm/afterbeat rule independent of finance premise; provenance must be reviewed
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/.gitkeep	source_maps	1	01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	unclear	sha256:block/.gitkeep,comparisons/.gitkeep,esm/.gitkeep,source_maps/.gitkeep; relative_path:source_maps/.gitkeep	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/README.md	source_maps	3881	c597ee48782d5024f79aaf1a6c6c8b9a876ba27912dc49c94a0e269e860c7a53	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/README.md; relative_path:source_maps/README.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/assembly_recipe_template.md	source_maps	5793	c95f14d906db25ff2cc6e50dcf5c054b62c192089e47d28a751e2c7d64f5d1cc	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/assembly_recipe_template.md; relative_path:source_maps/assembly_recipe_template.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/character_court_template.md	source_maps	2573	cdf289c474489a5c7947f56f9c07129d9c617bd42b4e40851950dae0df9a1364	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	unclear	sha256:source_maps/character_court_template.md; relative_path:source_maps/character_court_template.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/hukkum_intake_manifest.md	source_maps	1758	f966c2ed2c6fa508028567d3d625d73f3d99e750c16afd34a3aee8aa0f0cd858	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/hukkum_intake_manifest.md; relative_path:source_maps/hukkum_intake_manifest.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/modern_finance_story_blocks.md	source_maps	9463	16bfab735eef06412da928ac5895e24b0a5d3075622946b2d92e0eae44c1cc3d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	yes	clear_pointer	sha256:source_maps/modern_finance_story_blocks.md; relative_path:source_maps/modern_finance_story_blocks.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/modern_talent_story_blocks.md	source_maps	5902	58bf136124c83de4490c8d2284a567bc735dd6bb83cb5ce8f5f5c2edba3aab55	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/modern_talent_story_blocks.md; relative_path:source_maps/modern_talent_story_blocks.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/premise_transaction_template.md	source_maps	2772	a729ee2155b021c8299c8b82d266965a90a9b553dbdde033318fdae53b2c9f2d	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	unclear	sha256:source_maps/premise_transaction_template.md; relative_path:source_maps/premise_transaction_template.md	v3 duplicate candidate; do not migrate in Phase 0
v2	/Users/a2501/Desktop/ff_studio_v2/edge_repos/ff_foundry	source_maps/scene_forge_template.md	source_maps	4293	99248fbe51cc1127d6a04353f554be293ea3ca52654cf64d30450ae2330e908f	a4cbcb57d85da16dc86a645ae286f65a577b963b	tracked	superseded	ineligible	unclear	clear_pointer	sha256:source_maps/scene_forge_template.md; relative_path:source_maps/scene_forge_template.md	v3 duplicate candidate; do not migrate in Phase 0
